codigop, id_asenta, id_tipo_asenta          , d_asenta
  07090,      1014, 1              , 'C.T.M. El Risco'
  07100,      1016, 1              , 'Cuautepec Barrio Alto'
  07100,      1017, 1              , 'San Miguel'
  07109,      1019, 1              , 'San Antonio'
  07110,      1021, 1              , 'Lomas de Cuautepec'
  07119,      1022, 1              , 'Malacates'
  07119,      1227, 1              , 'Ampliación Malacates'
  07130,      1023, 1              , 'Compositores Mexicanos'
  07130,      1024, 1              , 'El Tepetatal'
  07140,      1026, 1              , 'Arboledas'
  07140,      1027, 1              , 'Ampliación Arboledas'
  07140,      1028, 1              , 'Forestal'
  07140,      1029, 1              , 'Forestal I'
  07144,      2885, 1              , 'Forestal II'
  07144,      2887, 1              , 'La Lengüeta'
  07149,      1031, 1              , 'Parque Metropolitano'
  07150,      1032, 1              , 'Juventino Rosas'
  07150,      1033, 1              , 'La Casilda'
  07160,      1034, 1              , 'Loma La Palma'
  07164,      2548, 1              , 'Luis Donaldo Colosio'
  07164,      2549, 1              , 'Tlacaélel'
  07164,      2717, 1              , 'Graciano Sánchez'
  07164,      2718, 1              , 'Prados de Cuautepec'
  07170,      1035, 1              , 'Palmatitla'
  07180,      1036, 1              , 'Cocoyotes'
  07180,      1037, 1              , 'General Felipe Berriozabal'
  07180,      2687, 1              , 'Ampliación Cocoyotes'
  07183,      2688, 1              , '6 de Junio'
  07187,      1038, 1              , 'Vista Hermosa'
  07188,      1039, 1              , 'Tlalpexco'
  07189,      1040, 1              , 'Ahuehuetes'
  07190,      1041, 1              , 'Valle de Madero'
  07199,      1042, 1              , 'Del Carmen'
  07200,      1043, 1              , 'Cuautepec de Madero'
  07207,      1046, 1              , 'Del Bosque'
  07209,      1048, 1              , 'Guadalupe Victoria Cuautepec'
  07210,      1049, 1              , 'Chalma de Guadalupe'
  07214,      2884, 1              , 'Ampliación Chalma de Guadalupe'
  07220,      1051, 1              , 'Castillo Chico'
  07220,      1052, 1              , 'Castillo Grande'
  07224,      2883, 1              , 'Ampliación Castillo Grande'
  07230,      1053, 1              , 'Zona Escolar'
  07239,      1054, 1              , 'Zona Escolar Oriente'
  07240,      1056, 1              , 'El Arbolillo'
  07250,      1061, 1              , 'Benito Juárez'
  07259,      1063, 1              , 'Ampliación Benito Juárez'
  07268,      1065, 1              , 'Solidaridad Nacional'
  07270,      1067, 1              , 'Residencial Acueducto de Guadalupe'
  07279,      1069, 1              , 'Acueducto de Guadalupe'
  07280,      1070, 1              , 'Jorge Negrete'
  07290,      1071, 1              , 'La Pastora'
  07300,      1072, 1              , 'Lindavista Norte'
  07300,      2888, 1              , 'Lindavista Sur'
  07310,      1075, 3               , 'Candelaria Ticomán'
  07320,      1079, 3               , 'La Purísima Ticomán'
  07320,      1080, 1              , 'Residencial la Escalera'
  07330,      1085, 1              , 'Santa María Ticomán'
  07340,      1087, 3               , 'La Laguna Ticomán'
  07340,      1088, 1              , 'San José Ticomán'
  07350,      1091, 3               , 'Guadalupe Ticomán'
  07350,      1092, 3               , 'San Juan y Guadalupe Ticomán'
  07359,      1093, 3               , 'San Rafael Ticomán'
  07360,      1095, 1              , 'San Pedro Zacatenco'
  07369,      1097, 1              , 'Residencial Zacatenco'
  07370,      1098, 1              , 'Capultitlan'
  07380,      1099, 1              , 'Maximino Ávila Camacho'
  07380,      1100, 1              , 'Tlacamaca'
  07400,      1101, 1              , 'Salvador Díaz Mirón'
  07410,      1102, 1              , 'Juan González Romero'
  07410,      1103, 1              , 'Villa Hermosa'
  07420,      1105, 1              , 'El Coyol'
  07420,      1106, 1              , 'Nueva Atzacoalco'
  07430,      1108, 1              , 'Del Obrero'
  07440,      1109, 1              , 'Vasco de Quiroga'
  07450,      1110, 1              , 'DM Nacional'
  07455,      1111, 1              , 'Ferrocarrilera'
  07456,      1112, 1              , 'LI Legislatura'
  07460,      1117, 1              , 'Granjas Modernas'
  07469,      1118, 1              , 'Constitución de la República'
  07470,      1119, 1              , 'Ampliación San Juan de Aragón'
  07480,      1120, 1              , 'San Pedro El Chico'
  07500,      1122, 1              , 'La Pradera'
  07509,      1125, 1              , 'Pradera II Sección'
  07510,      1126, 1              , 'San Felipe de Jesús'
  07520,      1128, 1              , '25 de Julio'
  07530,      1129, 1              , 'Campestre Aragón'
  07540,      1131, 1              , 'La Esmeralda'
  07550,      1135, 1              , 'Providencia'
  07560,      1136, 1              , 'Ampliación Providencia'
  07570,      1137, 1              , 'Villa de Aragón'
  07580,      1138, 1              , 'Ampliación Casas Alemán'
  07600,      1139, 1              , 'Progreso Nacional'
  07620,      1141, 1              , 'Santa Rosa'
  07630,      1142, 1              , 'San José de la Escalera'
  07640,      1143, 1              , 'Santiago Atepetlac'
  07650,      1144, 1              , 'Ampliación Progreso Nacional'
  07670,      1146, 1              , 'Guadalupe Proletaria'
  07680,      1147, 1              , 'Ampliación Guadalupe Proletaria'
  07700,      1148, 1              , 'Nueva Industrial Vallejo'
  07707,      1149, 1              , 'Siete Maravillas'
  07708,      1150, 1              , 'Torres Lindavista'
  07720,      1153, 1              , 'Lindavista Vallejo I Sección'
  07730,      1155, 1              , 'Churubusco Tepeyac'
  07730,      1156, 1              , 'Montevideo'
  07730,      1157, 1              , 'San Bartolo Atepehuacan'
  07739,      1159, 1              , 'Planetario Lindavista'
  07740,      1160, 1              , 'Valle del Tepeyac'
  07750,      1161, 1              , 'Nueva Vallejo'
  07754,      2890, 1              , 'Lindavista Vallejo III Sección'
  07755,      2889, 1              , 'Lindavista Vallejo II Sección'
  07760,      1162, 1              , 'Magdalena de las Salinas'
  07770,      1163, 1              , 'Panamericana'
  07770,      1164, 1              , 'Ampliación Panamericana'
  07780,      1166, 1              , 'Defensores de La República'
  07780,      1167, 1              , 'Héroe de Nacozari'
  07790,      1168, 1              , 'Guadalupe Victoria'
  07790,      1169, 1              , 'Vallejo Poniente'
  07800,      1170, 1              , 'Industrial'
  07810,      1172, 1              , 'Estrella'
  07820,      1174, 1              , 'Aragón Inguarán'
  07820,      1175, 1              , 'Tres Estrellas'
  07830,      1176, 1              , 'Gertrudis Sánchez 1a Sección'
  07838,      2886, 1              , 'Gertrudis Sánchez 3a Sección'
  07839,      1178, 1              , 'Gertrudis Sánchez 2a Sección'
  07840,      1179, 1              , 'Guadalupe Tepeyac'
  07840,      1180, 1              , '7 de Noviembre'
  07850,      1181, 1              , 'Bondojito'
  07850,      1182, 1              , 'Faja de Oro'
  07858,      1183, 1              , 'Ampliación Emiliano Zapata'
  07859,      1184, 1              , 'Ampliación Mártires de Río Blanco'
  07860,      1185, 1              , 'La Joyita'
  07860,      1187, 1              , 'Tablas de San Agustín'
  07869,      1188, 1              , 'Belisario Domínguez'
  07870,      1189, 1              , 'Guadalupe Insurgentes'
  07870,      1190, 1              , 'Vallejo'
  07880,      1191, 1              , 'Mártires de Río Blanco'
  07889,      1192, 1              , 'Emiliano Zapata'
  07890,      1194, 1              , 'La Joya'
  07890,      1195, 1              , 'Nueva Tenochtitlán'
  07890,      1193, 1              , 'Cuchilla La Joya'
  07899,      1196, 1              , 'La Malinche'
  07900,      1197, 1              , 'Cuchilla del Tesoro'
  07910,      1199, 1              , 'San Juan de Aragón VII Sección'
  07918,      1200, 1              , 'San Juan de Aragón VI Sección'
  07919,      1201, 1              , 'Ex Ejido San Juan de Aragón Sector 32'
  07920,      1202, 1              , 'El Olivo'
  07920,      1203, 1              , 'San Juan de Aragón'
  07930,      1204, 1              , 'Indeco'
  07939,      1205, 1              , 'Héroes de Chapultepec'
  07940,      1206, 1              , 'Ex Ejido San Juan de Aragón Sector 33'
  07950,      1207, 2               , 'San Juan de Aragón'
  07960,      1211, 1              , 'Héroes de Cerro Prieto'
  07960,      1212, 1              , 'Ex Escuela de Tiro'
  07960,      1213, 1              , 'Fernando Casas Alemán'
  07969,      1215, 1              , 'San Juan de Aragón I Sección'
  07969,      1216, 1              , 'San Juan de Aragón II Sección'
  07970,      1217, 1              , 'San Juan de Aragón III Sección'
  07979,      1218, 1              , 'San Juan de Aragón IV Sección'
  07979,      1219, 1              , 'San Juan de Aragón V Sección'
  07980,      1220, 1              , 'Narciso Bassols'
  07990,      1222, 1              , 'C.T.M. Aragón'
  08000,      1233, 1              , 'Gabriel Ramos Millán Sección Bramadero'
  08010,      1237, 1              , 'Ex-Ejido de La Magdalena Mixiuhca'
  08020,      1238, 1              , 'Ampliación Gabriel Ramos Millán'
  08030,      1241, 1              , 'Gabriel Ramos Millán Sección Cuchilla'
  08040,      1242, 1              , 'Carlos Zapata Vela'
  08100,      1244, 1              , 'Agrícola Pantitlán'
  08200,      1250, 1              , 'Viaducto Piedad'
  08210,      1251, 1              , 'Nueva Santa Anita'
  08220,      1252, 3               , 'San Pedro'
  08230,      1253, 3               , 'San Francisco Xicaltongo'
  08240,      1254, 3               , 'Santiago Norte'
  08300,      1255, 1              , 'Santa Anita'
  08310,      1256, 1              , 'La Cruz'
  08320,      1257, 1              , 'Fraccionamiento Coyuya'
  08400,      1258, 1              , 'Granjas México'
  08420,      1262, 1              , 'Cuchilla Agrícola Oriental'
  08500,      1263, 1              , 'Agrícola Oriental'
  08510,      1265, 1              , 'El Rodeo'
  08600,      1269, 3               , 'La Asunción'
  08610,      1270, 3               , 'Zapotla'
  08620,      1272, 3               , 'Los Reyes'
  08650,      1277, 3               , 'San Miguel'
  08700,      1278, 1              , 'Juventino Rosas'
  08710,      1279, 1              , 'Tlazintla'
  08720,      1280, 1              , 'Gabriel Ramos Millán Sección Tlacotal'
  08730,      1281, 1              , 'Gabriel Ramos Millán'
  08760,      1284, 1              , 'INPI Picos'
  08760,      2795, 1              , 'Los Picos de Iztacalco Sección 2A'
  08760,      2796, 1              , 'Los Picos de Iztacalco Sección 1B'
  08770,      1285, 1              , 'Los Picos de Iztacalco Sección 1A'
  08800,      1286, 3               , 'Santiago Sur'
  08810,      1288, 1              , 'Reforma Iztaccíhuatl Norte'
  08830,      1291, 1              , 'Militar Marte'
  08840,      1292, 1              , 'Reforma Iztaccíhuatl Sur'
  08900,      1293, 1              , 'INFONAVIT Iztacalco'
  08910,      1294, 3               , 'Santa Cruz'
  08920,      1295, 1              , 'Jardines Tecma'
  08930,      1296, 1              , '5 2 de Octubre'
  09000,      1299, 3               , 'La Asunción'
  09000,      1300, 3               , 'San Ignacio'
  09000,      1301, 3               , 'San José'
  09000,      1302, 3               , 'San Lucas'
  09000,      1303, 3               , 'San Pablo'
  09000,      1304, 3               , 'San Pedro'
  09000,      1305, 3               , 'Santa Bárbara'
  09010,      1308, 1              , 'Real del Moral'
  09020,      1310, 1              , 'Doctor Alfonso Ortiz Tirado'
  09030,      1314, 1              , 'Paseos de Churubusco'
  09040,      1316, 1              , 'Central de Abasto'
  09060,      1320, 1              , 'Escuadrón 201'
  09060,      1321, 1              , 'Sector Popular'
  09070,      1322, 1              , 'Granjas de San Antonio'
  09080,      1325, 1              , 'Cacama'
  09089,      1328, 1              , 'Unidad Modelo'
  09090,      1329, 1              , 'Héroes de Churubusco'
  09099,      1330, 2               , 'Mexicaltzingo'
  09100,      1331, 1              , 'Juan Escutia'
  09130,      1334, 2               , 'San Lorenzo Xicotencatl'
  09140,      1335, 1              , 'Santa Martha Acatitla Norte'
  09180,      1339, 1              , 'Ermita Zaragoza'
  09200,      1341, 1              , 'Unidad Vicente Guerrero'
  09208,      1345, 1              , 'Chinampac de Juárez'
  09209,      1352, 1              , 'Renovación'
  09210,      1355, 1              , 'Tepalcates'
  09220,      1357, 1              , 'Unidad Ejército Constitucionalista'
  09230,      1364, 1              , 'Álvaro Obregón'
  09230,      1365, 1              , 'Ejército de Oriente'
  09230,      1368, 1              , 'El Paraíso'
  09230,      1369, 1              , 'José María Morelos y Pavón'
  09239,      1370, 1              , 'Ejército de Oriente Zona Peñón'
  09240,      1371, 1              , 'Progresista'
  09250,      1373, 1              , 'La Regadera'
  09260,      1375, 1              , 'Constitución de 1917'
  09270,      1376, 1              , 'Colonial Iztapalapa'
  09280,      1377, 1              , 'Jacarandas'
  09290,      1378, 1              , 'Santa Cruz Meyehualco'
  09300,      1380, 1              , 'Guadalupe del Moral'
  09310,      1382, 1              , 'Leyes de Reforma 1a Sección'
  09310,      1383, 1              , 'Leyes de Reforma 2a Sección'
  09310,      2839, 1              , 'Leyes de Reforma 3a Sección'
  09319,      1384, 1              , 'Cuchilla del Moral'
  09320,      1388, 1              , 'Sideral'
  09350,      1392, 1              , 'Albarrada'
  09359,      1393, 1              , 'Eva Sámano de López Mateos'
  09360,      1398, 3               , 'San Miguel'
  09360,      1399, 1              , 'Ampliación San Miguel'
  09400,      1407, 2               , 'San Juanico Nextipac'
  09400,      1408, 1              , 'El Sifón'
  09410,      1410, 2               , 'Aculco'
  09410,      1412, 1              , 'Jardines de Churubusco'
  09410,      1413, 2               , 'Magdalena Atlazolpa'
  09410,      1414, 1              , 'San José Aculco'
  09420,      1415, 1              , 'Los Picos VI-B'
  09420,      1416, 1              , 'Nueva Rosita'
  09429,      1417, 1              , 'Purísima Atlazolpa'
  09430,      1418, 1              , 'Apatlaco'
  09430,      1419, 1              , 'El Triunfo'
  09438,      1422, 1              , 'Ampliación El Triunfo'
  09440,      1425, 1              , 'El Retoño'
  09440,      1426, 1              , 'San Andrés Tetepilco'
  09440,      2840, 1              , 'Zacahuitzco'
  09450,      1429, 1              , 'Banjidal'
  09460,      1430, 1              , 'Justo Sierra'
  09470,      1431, 1              , 'Sinatel'
  09479,      1432, 1              , 'Ampliación Sinatel'
  09480,      1433, 1              , 'El Prado'
  09500,      1435, 2               , 'Santa María Aztahuacán'
  09500,      2565, 1              , 'Santa María Aztahuacán Ampliación'
  09510,      1436, 2               , 'Santa Martha Acatitla'
  09520,      1439, 1              , 'El Edén'
  09520,      1440, 2               , 'San Sebastián Tecoloxtitla'
  09530,      1441, 1              , 'Santa Martha Acatitla Sur'
  09550,      1443, 1              , 'Monte Alban'
  09560,      1444, 1              , 'Paraje Zacatepec'
  09570,      1445, 1              , 'Santa María Aztahuacán'
  09578,      1449, 1              , 'Ejército de Agua Prieta'
  09600,      1453, 2               , 'Santiago Acahualtepec'
  09608,      1454, 1              , 'Santiago Acahualtepec 1ra. Ampliación'
  09609,      1455, 1              , 'Santiago Acahualtepec 2a. Ampliación'
  09620,      1456, 1              , 'Lomas de Zaragoza'
  09630,      1481, 1              , 'San Miguel Teotongo Sección Corrales'
  09630,      2850, 1              , 'San Miguel Teotongo Sección Acorralado'
  09630,      2851, 1              , 'San Miguel Teotongo Sección Avisadero'
  09630,      2852, 1              , 'San Miguel Teotongo Sección Capilla'
  09630,      2853, 1              , 'San Miguel Teotongo Sección Guadalupe'
  09630,      2854, 1              , 'San Miguel Teotongo Sección Iztlahuaca'
  09630,      2855, 1              , 'San Miguel Teotongo Sección Jardines'
  09630,      2856, 1              , 'San Miguel Teotongo Sección La Cruz'
  09630,      2857, 1              , 'San Miguel Teotongo Sección Loma Alta'
  09630,      2858, 1              , 'San Miguel Teotongo Sección Mercedes'
  09630,      2859, 1              , 'San Miguel Teotongo Sección Palmitas'
  09630,      2860, 1              , 'San Miguel Teotongo Sección Puente'
  09630,      2861, 1              , 'San Miguel Teotongo Sección Ranchito'
  09630,      2862, 1              , 'San Miguel Teotongo Sección Rancho Bajo'
  09630,      2863, 1              , 'San Miguel Teotongo Sección Torres'
  09637,      1461, 1              , 'Campestre Potrero'
  09638,      1462, 1              , 'Ampliación Emiliano Zapata'
  09640,      1464, 1              , 'Lomas de la Estancia'
  09640,      1465, 1              , 'Xalpa'
  09648,      1467, 1              , 'San Pablo'
  09660,      1470, 1              , 'Citlalli'
  09670,      1471, 1              , 'Palmitas'
  09680,      1473, 1              , 'Tenorios'
  09689,      1477, 1              , 'Barranca de Guadalupe'
  09690,      1478, 1              , 'Iztlahuacán'
  09696,      1480, 1              , 'Miravalles'
  09698,      1482, 1              , 'Miguel de La Madrid Hurtado'
  09700,      1485, 1              , 'Buenavista'
  09700,      1486, 1              , 'Carlos Hank González'
  09700,      1488, 1              , 'Desarrollo Urbano Quetzalcóatl'
  09700,      1491, 2               , 'Santa Cruz Meyehualco'
  09704,      1492, 1              , 'Degollado'
  09705,      2726, 1              , 'Degollado - Mexicatlalli'
  09706,      1497, 1              , 'San José Buenavista'
  09708,      1500, 1              , 'Mixcoatl'
  09709,      1501, 1              , 'Lomas de Santa Cruz'
  09710,      1502, 1              , 'Los Ángeles Apanoaya'
  09720,      1505, 1              , 'Francisco Villa'
  09720,      1506, 1              , 'La Era'
  09730,      1508, 1              , 'Reforma Política'
  09740,      1511, 1              , 'Presidentes de México'
  09750,      1512, 1              , 'Insurgentes'
  09750,      1514, 1              , 'La Polvorilla'
  09750,      1515, 1              , 'Las Peñas'
  09760,      1518, 1              , 'Consejo Agrarista Mexicano'
  09769,      1523, 1              , 'El Triángulo'
  09770,      1524, 1              , 'Puente Blanco'
  09780,      1527, 1              , 'Año de Juárez'
  09780,      1528, 1              , 'Lomas de San Lorenzo'
  09790,      1531, 2               , 'San Lorenzo Tezonco'
  09800,      1532, 2               , 'Culhuacán'
  09800,      1534, 1              , 'El Mirador'
  09800,      1535, 1              , 'Estrella Culhuacán'
  09800,      1536, 1              , 'Fuego Nuevo'
  09800,      1538, 1              , 'San Antonio Culhuacán'
  09800,      1539, 3               , 'San Antonio Culhuacán'
  09800,      1540, 3               , 'San Simón Culhuacán'
  09800,      1541, 3               , 'Tula'
  09800,      1542, 1              , 'Valle de Luces'
  09810,      1547, 1              , 'Granjas Esmeralda'
  09810,      1548, 1              , 'Los Cipreses'
  09810,      1549, 1              , 'Minerva'
  09810,      1550, 1              , 'Progreso del Sur'
  09819,      1551, 1              , 'Valle del Sur'
  09820,      1552, 1              , 'El Santuario'
  09820,      1553, 1              , 'Estrella del Sur'
  09820,      1556, 1              , 'Ricardo Flores Magón'
  09820,      1557, 1              , 'Santa Isabel Industrial'
  09828,      1559, 1              , 'Ampliación Ricardo Flores Magón'
  09829,      1560, 1              , 'Ampliación El Santuario'
  09830,      1562, 1              , 'El Manto'
  09830,      1563, 1              , 'El Molino'
  09830,      1565, 1              , 'Lomas El Manto'
  09830,      1566, 1              , 'Los Ángeles'
  09830,      1568, 1              , 'Paraje San Juan'
  09837,      1570, 1              , 'San Miguel 8va. Ampliación'
  09838,      1571, 1              , 'Plan de Iguala'
  09839,      1573, 1              , 'Ampliación Paraje San Juan'
  09839,      1576, 1              , 'San Juan Joya'
  09840,      1578, 2               , 'Los Reyes Culhuacán'
  09849,      1580, 1              , 'Ampliación Los Reyes'
  09850,      1586, 1              , 'San Juan Xalpa'
  09850,      1588, 1              , 'San Nicolás Tolentino'
  09850,      1589, 1              , 'Santa María del Monte'
  09856,      1590, 1              , 'Estado de Veracruz'
  09856,      1591, 1              , 'Ampliación Veracruzana'
  09858,      1594, 1              , 'Paraje San Juan Cerro'
  09859,      1595, 1              , 'Benito Juárez'
  09860,      1596, 1              , 'Bellavista'
  09860,      1597, 1              , 'Ampliación Bellavista'
  09860,      1598, 1              , 'Casa Blanca'
  09860,      1600, 1              , 'Cerro de La Estrella'
  09860,      1601, 1              , 'Parque Nacional Cerro de la Estrella'
  09860,      1602, 1              , 'El Rodeo'
  09868,      1607, 1              , 'San Juan Estrella'
  09870,      1609, 1              , '12 de Diciembre'
  09870,      1611, 1              , 'San Andrés Tomatlán'
  09870,      1613, 2               , 'San Andrés Tomatlán'
  09870,      1616, 2               , 'Santa María Tomatlán'
  09880,      1620, 1              , 'El Vergel'
  09880,      1621, 1              , 'Granjas Estrella'
  09890,      1629, 1              , 'Lomas Estrella'
  09897,      1633, 1              , 'Carlos Jonguitud Barrios'
  09900,      1637, 3               , 'Guadalupe'
  09900,      1638, 3               , 'San Antonio'
  09900,      1639, 3               , 'San Lorenzo'
  09910,      1640, 1              , 'La Esperanza'
  09920,      1643, 1              , 'José López Portillo'
  09930,      1644, 1              , 'El Rosario'
  09940,      1645, 1              , 'Jardines de San Lorenzo Tezonco'
  09960,      1646, 1              , 'Celoalliotli'
  09960,      1647, 1              , 'USCOVI'
  09960,      1648, 1              , 'El Molino Tezonco'
  09960,      1961, 1              , 'Allapetlalli'
  09960,      2736, 1              , 'La Planta'
  09969,      1651, 1              , 'Cananea'
  09970,      1652, 1              , 'Valle de San Lorenzo'
  10000,      1672, 1              , 'Lomas Quebradas'
  10010,      1673, 1              , 'La Malinche'
  10010,      1674, 1              , 'San Bartolo Ameyalco'
  10020,      1675, 1              , 'Cuauhtémoc'
  10130,      1681, 1              , 'El Maestro'
  10200,      1682, 1              , 'San Jerónimo Lídice'
  10300,      1686, 2               , 'San Bernabé Ocotepec'
  10320,      1690, 1              , 'El Tanque'
  10330,      1691, 1              , 'Las Cruces'
  10340,      1692, 1              , 'Los Padres'
  10350,      1693, 1              , 'Lomas de San Bernabé'
  10360,      1694, 1              , 'Huayatla'
  10368,      1695, 1              , 'Ampliación Potrerillo'
  10369,      1696, 1              , 'Ampliación Lomas de San Bernabé'
  10369,      2669, 1              , 'Tierra Unida'
  10370,      1697, 1              , 'Palmas'
  10378,      1698, 1              , 'Atacaxco'
  10379,      1700, 1              , 'Vista Hermosa'
  10380,      1701, 1              , 'Barros Sierra'
  10400,      1702, 1              , 'San Jerónimo Aculco'
  10500,      1703, 1              , 'Barrio San Francisco'
  10580,      1707, 1              , 'Barranca Seca'
  10600,      1710, 1              , 'El Rosal'
  10610,      1713, 1              , 'El Toro'
  10620,      1714, 1              , 'Potrerillo'
  10630,      2706, 5           , 'El Ocotal'
  10640,      1716, 1              , 'La Carbonera'
  10640,      1717, 1              , 'Pueblo Nuevo Alto'
  10640,      1718, 1              , 'Pueblo Nuevo Bajo'
  10660,      1720, 1              , 'El Ermitaño'
  10700,      1721, 1              , 'Héroes de Padierna'
  10710,      1723, 1              , 'Santa Teresa'
  10800,      1728, 1              , 'La Cruz'
  10810,      1730, 1              , 'San Francisco'
  10820,      1731, 1              , 'La Guadalupe'
  10830,      1732, 1              , 'La Concepción'
  10840,      1733, 3               , 'Las Calles'
  10840,      1734, 3               , 'Plazuela del Pedregal'
  10900,      1735, 2               , 'San Nicolás Totolapan'
  10910,      1737, 2               , 'La Magdalena'
  10920,      1738, 1              , 'Las Huertas'
  10926,      1739, 5           , 'Tierra Colorada'
  11000,      1745, 1              , 'Lomas de Chapultepec I Sección'
  11000,      2774, 1              , 'Lomas de Chapultepec VIII Sección'
  11000,      2775, 1              , 'Lomas de Chapultepec II Sección'
  11000,      2776, 1              , 'Lomas de Chapultepec III Sección'
  11000,      2777, 1              , 'Lomas de Chapultepec IV Sección'
  11000,      2778, 1              , 'Lomas de Chapultepec V Sección'
  11000,      2779, 1              , 'Lomas de Chapultepec VI Sección'
  11000,      2780, 1              , 'Lomas de Chapultepec VII Sección'
  11040,      1752, 1              , 'Molino del Rey'
  11100,      1754, 4         , 'Bosque de Chapultepec II Sección'
  11100,      2772, 4         , 'Bosque de Chapultepec III Sección'
  11200,      1757, 1              , 'Lomas Hermosa'
  11200,      1758, 1              , 'Lomas de Sotelo'
  11210,      1761, 2               , 'San Lorenzo Tlaltenango'
  11220,      1764, 1              , 'Periodista'
  11230,      1765, 1              , 'Argentina Poniente'
  11240,      1767, 1              , 'Ignacio Manuel Altamirano'
  11250,      1768, 1              , '10 de Abril'
  11260,      1770, 1              , 'México Nuevo'
  11260,      1771, 1              , 'San Joaquín'
  11270,      1772, 1              , 'Argentina Antigua'
  11280,      1773, 1              , 'Torre Blanca'
  11289,      1774, 1              , 'Ampliación Torre Blanca'
  11290,      1775, 1              , 'Huíchapan'
  11290,      1776, 1              , 'San Diego Ocoyoacac'
  11300,      1777, 1              , 'Verónica Anzures'
  11310,      1780, 1              , 'Mariano Escobedo'
  11320,      1782, 1              , 'Anáhuac I Sección'
  11320,      2771, 1              , 'Anáhuac II Sección'
  11330,      1784, 1              , 'Un Hogar Para Nosotros'
  11340,      1785, 1              , 'Santo Tomas'
  11350,      1786, 1              , 'Plutarco Elías Calles'
  11360,      1787, 1              , 'Agricultura'
  11370,      1789, 1              , 'Tlaxpana'
  11400,      1791, 1              , 'Popotla'
  11410,      1793, 1              , 'Legaria'
  11410,      1794, 2               , 'Tacuba'
  11420,      1796, 1              , 'Nextitla'
  11430,      1797, 1              , 'Pensil Norte'
  11430,      1798, 1              , 'Ventura Pérez de Alva'
  11440,      1799, 1              , 'Reforma Pensil'
  11440,      1800, 1              , 'San Juanico'
  11450,      1801, 1              , 'Ahuehuetes Anáhuac'
  11450,      1802, 1              , 'Modelo Pensil'
  11450,      1803, 1              , 'Peralitos'
  11460,      1804, 1              , 'Dos Lagos'
  11460,      1805, 1              , 'Lago Norte'
  11460,      1806, 1              , 'Lago Sur'
  11460,      1807, 1              , 'Los Manzanos'
  11470,      1808, 1              , '5 de Mayo'
  11470,      1809, 1              , 'Deportivo Pensil'
  11480,      1811, 1              , 'Francisco I Madero'
  11480,      1812, 1              , 'Popo'
  11489,      1813, 1              , 'Ampliación Popo'
  11490,      1814, 1              , 'Cuauhtémoc Pensil'
  11490,      1815, 1              , 'Pensil Sur'
  11500,      1816, 1              , 'Irrigación'
  11510,      2781, 1              , 'Polanco I Sección'
  11520,      1822, 1              , 'Granada'
  11529,      1823, 1              , 'Ampliación Granada'
  11530,      2782, 1              , 'Polanco II Sección'
  11540,      2783, 1              , 'Polanco III Sección'
  11550,      2784, 1              , 'Polanco IV Sección'
  11560,      2785, 1              , 'Polanco V Sección'
  11570,      0001, 1              , 'Chapultepec Morales'
  11580,      1833, 4         , 'Bosque de Chapultepec I Sección'
  11590,      1838, 1              , 'Anzures'
  11600,      1843, 1              , 'Residencial Militar'
  11610,      1844, 1              , 'Manuel Ávila Camacho'
  11619,      1846, 4         , 'Campo Militar 1'
  11650,      1855, 1              , 'Reforma Social'
  11700,      1856, 1              , 'Bosque de las Lomas'
  11800,      1858, 1              , 'Escandón I Sección'
  11800,      2773, 1              , 'Escandón II Sección'
  11810,      1860, 1              , '16 de Septiembre'
  11820,      1861, 1              , 'América'
  11830,      1862, 1              , 'Daniel Garza'
  11840,      1863, 1              , 'Ampliación Daniel Garza'
  11850,      1864, 1              , 'San Miguel Chapultepec I Sección'
  11850,      2786, 1              , 'San Miguel Chapultepec II Sección'
  11860,      1865, 1              , 'Observatorio'
  11870,      1867, 1              , 'Tacubaya'
  11910,      1869, 1              , 'Lomas de Bezares'
  11920,      1870, 1              , 'Real de las Lomas'
  11930,      2789, 1              , 'Lomas de Reforma'
  11950,      1874, 1              , 'Lomas Altas'
  12000,      1877, 3               , 'La Concepción'
  12000,      1878, 3               , 'La Luz'
  12000,      1879, 3               , 'Los Ángeles'
  12000,      1881, 3               , 'San Mateo'
  12000,      1882, 3               , 'Santa Cruz'
  12000,      1883, 3               , 'Santa Martha'
  12000,      1884, 1              , 'Villa Milpa Alta Centro'
  12070,      1889, 3               , 'San Agustin'
  12080,      1890, 2               , 'San Agustin Ohtenco'
  12100,      1891, 3               , 'Cruztitla'
  12100,      1893, 3               , 'Tecaxtitla'
  12100,      1894, 3               , 'Tenantitla'
  12100,      1895, 3               , 'Xaltipac'
  12100,      1896, 3               , 'Xochitepec'
  12110,      2010, 1              , 'Emiliano Zapata'
  12110,      2011, 1              , 'La Conchita'
  12200,      1897, 3               , 'Nochtla'
  12200,      1898, 3               , 'Ocotitla'
  12200,      1899, 3               , 'Panchimalco'
  12200,      1901, 3               , 'Tula'
  12250,      1903, 2               , 'San Bartolomé Xicomulco'
  12300,      1904, 2               , 'San Salvador Cuauhtenco'
  12400,      1905, 3               , 'Centro'
  12400,      1906, 3               , 'San Juan'
  12400,      1907, 3               , 'San Miguel'
  12410,      2870, 3               , 'Chalmita'
  12500,      1910, 2               , 'San Lorenzo Tlacoyucan'
  12600,      1911, 2               , 'San Jerónimo Miacatlán'
